Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2020-2021;37-й тур;Специя;Торино;4;1;Матч завершен 15 мая 2021;1хСтавка;3.73;3.17;2.24;1.91;1.99;Winline;3.14;2.90;2.56;1.78;2.04;Fonbet;3.15;3.00;2.50;1.90;1.90;Серия А 2020-2021;16.01.21;Торино;Специя;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.05.21;Сампдория;Специя;2;2;08.05.21;Специя;Наполи;1;4;01.05.21;Верона;Специя;1;1;24.04.21;Дженоа;Специя;2;0;21.04.21;Специя;Интер;1;1;18.04.21;Болонья;Специя;4;1;10.04.21;Специя;Кротоне;3;2;12.05.21;Торино;Милан;0;7;09.05.21;Верона;Торино;1;1;03.05.21;Торино;Парма;1;0;26.04.21;Торино;Наполи;0;2;21.04.21;Болонья;Торино;1;1;18.04.21;Торино;Рома;3;1;10.04.21;Удинезе;Торино;0;1;Специя;17;;36;8;11;17;46;69;39;36;35;35;31;21;20;Торино;16;;35;7;14;14;48;64;39;39;36;35;0;31;21
2020-2021;36-й тур;Кротоне;Верона;2;1;Матч завершен 13 мая 2021;1хСтавка;4.32;4.11;1.80;2.58;1.53;Winline;3.68;3.86;1.91;2.40;1.54;Fonbet;4.25;4.00;1.77;2.45;1.55;Серия А 2020-2021;10.01.21;Верона;Кротоне;2;1;Серия А 2017-2018;21.01.18;Верона;Кротоне;0;3;Серия А 2017-2018;27.08.17;Кротоне;Верона;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.05.21;Рома;Кротоне;5;0;01.05.21;Кротоне;Интер;0;2;24.04.21;Парма;Кротоне;3;4;21.04.21;Кротоне;Сампдория;0;1;17.04.21;Кротоне;Удинезе;1;2;10.04.21;Специя;Кротоне;3;2;03.04.21;Наполи;Кротоне;4;3;09.05.21;Верона;Торино;1;1;01.05.21;Верона;Специя;1;1;25.04.21;Интер;Верона;1;0;20.04.21;Верона;Фиорентина;1;2;17.04.21;Сампдория;Верона;3;1;11.04.21;Верона;Лацио;0;1;03.04.21;Кальяри;Верона;0;2;Кротоне;20;Вылет в Серию B;35;5;3;27;42;90;35;31;20;18;0;0;0;Верона;10;;35;11;10;14;42;43;58;56;46;43;40;40;39
2020-2021;36-й тур;Аталанта;Беневенто;2;0;Матч завершен 12 мая 2021;1хСтавка;1.18;8.06;16.10;4.35;1.23;Winline;1.16;8.32;13.00;3.82;1.22;Fonbet;1.15;8.50;15.50 ;—;—;Серия А 2020-2021;09.01.21;Беневенто;Аталанта;1;4;Серия А 2017-2018;18.04.18;Беневенто;Аталанта;0;3;Серия А 2017-2018;27.11.17;Аталанта;Беневенто;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09.05.21;Парма;Аталанта;2;5;02.05.21;Сассуоло;Аталанта;1;1;25.04.21;Аталанта;Болонья;5;0;22.04.21;Рома;Аталанта;1;1;18.04.21;Аталанта;Ювентус;1;0;11.04.21;Фиорентина;Аталанта;2;3;03.04.21;Аталанта;Удинезе;3;2;09.05.21;Беневенто;Кальяри;1;3;01.05.21;Милан;Беневенто;2;0;25.04.21;Беневенто;Удинезе;2;4;21.04.21;Дженоа;Беневенто;2;2;18.04.21;Лацио;Беневенто;5;3;12.04.21;Беневенто;Сассуоло;0;1;03.04.21;Беневенто;Парма;2;2;Аталанта;3;Лига Чемпионов;35;21;9;5;84;42;0;85;73;72;72;69;64;Беневенто;18;Вылет в Серию B;35;7;10;18;38;71;36;35;34;31;20;18;0
2020-2021;36-й тур;Болонья;Дженоа;0;2;Матч завершен 12 мая 2021;1хСтавка;2.25;3.48;3.33;2.28;1.70;Winline;2.16;3.36;3.40;2.16;1.69;Fonbet;2.25;3.30;3.30;2.08;1.75;Серия А 2020-2021;09.01.21;Дженоа;Болонья;2;0;Серия А 2019-2020;15.02.20;Болонья;Дженоа;0;3;Серия А 2019-2020;25.09.19;Дженоа;Болонья;0;0;Серия А 2018-2019;10.02.19;Болонья;Дженоа;1;1;Серия А 2018-2019;16.09.18;Дженоа;Болонья;1;0;08.05.21;Удинезе;Болонья;1;1;02.05.21;Болонья;Фиорентина;3;3;25.04.21;Аталанта;Болонья;5;0;21.04.21;Болонья;Торино;1;1;18.04.21;Болонья;Специя;4;1;11.04.21;Рома;Болонья;1;0;03.04.21;Болонья;Интер;0;1;09.05.21;Дженоа;Сассуоло;1;2;02.05.21;Лацио;Дженоа;4;3;24.04.21;Дженоа;Специя;2;0;21.04.21;Дженоа;Беневенто;2;2;18.04.21;Милан;Дженоа;2;1;11.04.21;Ювентус;Дженоа;3;1;03.04.21;Дженоа;Фиорентина;1;1;Болонья;11;;35;10;10;15;48;57;56;45;43;40;40;39;36;Дженоа;14;;35;8;12;15;41;54;40;40;39;36;0;35;34
2020-2021;36-й тур;Лацио;Парма;1;0;Матч завершен 12 мая 2021;1хСтавка;1.31;6.11;9.67;2.75;1.48;Winline;1.31;5.95;8.66;2.83;1.42;Fonbet;1.25;6.20;11.00;—;—;Кубок Италии 2020-2021;21.01.21;Лацио;Парма;2;1;Серия А 2020-2021;10.01.21;Парма;Лацио;0;2;Серия А 2019-2020;09.02.20;Парма;Лацио;0;1;Серия А 2019-2020;22.09.19;Лацио;Парма;2;0;Серия А 2018-2019;17.03.19;Лацио;Парма;4;1;08.05.21;Фиорентина;Лацио;2;0;02.05.21;Лацио;Дженоа;4;3;26.04.21;Лацио;Милан;3;0;22.04.21;Наполи;Лацио;5;2;18.04.21;Лацио;Беневенто;5;3;11.04.21;Верона;Лацио;0;1;03.04.21;Лацио;Специя;2;1;09.05.21;Парма;Аталанта;2;5;03.05.21;Торино;Парма;1;0;24.04.21;Парма;Кротоне;3;4;21.04.21;Ювентус;Парма;3;1;17.04.21;Кальяри;Парма;4;3;10.04.21;Парма;Милан;1;3;03.04.21;Беневенто;Парма;2;2;Лацио;6;Лига Европы;34;20;4;10;60;51;72;72;69;64;58;56;45;Парма;19;Вылет в Серию B;35;3;11;21;38;76;35;34;31;20;18;0;0
2020-2021;36-й тур;Сассуоло;Ювентус;1;3;Матч завершен 12 мая 2021;1хСтавка;4.87;4.62;1.64;2.75;1.48;Winline;4.43;4.34;1.70;2.76;1.44;Fonbet;4.60;4.40;1.65;—;—;Серия А 2020-2021;10.01.21;Ювентус;Сассуоло;3;1;Серия А 2019-2020;15.07.20;Сассуоло;Ювентус;3;3;Серия А 2019-2020;01.12.19;Ювентус;Сассуоло;2;2;Серия А 2018-2019;10.02.19;Сассуоло;Ювентус;0;3;Серия А 2018-2019;16.09.18;Ювентус;Сассуоло;2;1;09.05.21;Дженоа;Сассуоло;1;2;02.05.21;Сассуоло;Аталанта;1;1;24.04.21;Сассуоло;Сампдория;1;0;21.04.21;Милан;Сассуоло;1;2;17.04.21;Сассуоло;Фиорентина;3;1;12.04.21;Беневенто;Сассуоло;0;1;07.04.21;Интер;Сассуоло;2;1;09.05.21;Ювентус;Милан;0;3;02.05.21;Удинезе;Ювентус;1;2;25.04.21;Фиорентина;Ювентус;1;1;21.04.21;Ювентус;Парма;3;1;18.04.21;Аталанта;Ювентус;1;0;11.04.21;Ювентус;Дженоа;3;1;07.04.21;Ювентус;Наполи;2;1;Сассуоло;8;;35;15;11;9;58;52;69;64;58;56;45;43;40;Ювентус;5;Лига Европы;35;20;9;6;67;34;73;72;72;69;64;58;56
2020-2021;36-й тур;Торино;Милан;0;7;Матч завершен 12 мая 2021;1хСтавка;5.19;4.07;1.69;2.28;1.70;Winline;4.63;4.05;1.72;2.18;1.70;Fonbet;4.70; 4.10;1.68;2.15;1.70;Кубок Италии 2020-2021;12.01.21;Милан;Торино;0;0;Серия А 2020-2021;09.01.21;Милан;Торино;2;0;Серия А 2019-2020;17.02.20;Милан;Торино;1;0;Кубок Италии 2019-2020;28.01.20;Милан;Торино;2;2;Серия А 2019-2020;26.09.19;Торино;Милан;2;1;09.05.21;Верона;Торино;1;1;03.05.21;Торино;Парма;1;0;26.04.21;Торино;Наполи;0;2;21.04.21;Болонья;Торино;1;1;18.04.21;Торино;Рома;3;1;10.04.21;Удинезе;Торино;0;1;03.04.21;Торино;Ювентус;2;2;09.05.21;Ювентус;Милан;0;3;01.05.21;Милан;Беневенто;2;0;26.04.21;Лацио;Милан;3;0;21.04.21;Милан;Сассуоло;1;2;18.04.21;Милан;Дженоа;2;1;10.04.21;Парма;Милан;1;3;03.04.21;Милан;Сампдория;1;1;Торино;16;;34;7;14;13;48;57;39;36;36;35;34;31;20;Милан;4;Лига Чемпионов;35;22;6;7;65;41;85;73;0;72;69;64;58
2020-2021;36-й тур;Интер;Рома;3;1;Матч завершен 12 мая 2021;1хСтавка;1.66;4.62;4.72;3.26;1.36;Winline;1.69;4.43;4.59;2.96;1.41;Fonbet;1.62;4.25;5.00;2.35;1.60;Серия А 2020-2021;10.01.21;Рома;Интер;2;2;Серия А 2019-2020;19.07.20;Рома;Интер;2;2;Серия А 2019-2020;06.12.19;Интер;Рома;0;0;Серия А 2018-2019;20.04.19;Интер;Рома;1;1;Серия А 2018-2019;02.12.18;Рома;Интер;2;2;08.05.21;Интер;Сампдория;5;1;01.05.21;Кротоне;Интер;0;2;25.04.21;Интер;Верона;1;0;21.04.21;Специя;Интер;1;1;18.04.21;Наполи;Интер;1;1;11.04.21;Интер;Кальяри;1;0;07.04.21;Интер;Сассуоло;2;1;09.05.21;Рома;Кротоне;5;0;02.05.21;Сампдория;Рома;2;0;25.04.21;Кальяри;Рома;3;2;22.04.21;Рома;Аталанта;1;1;18.04.21;Торино;Рома;3;1;11.04.21;Рома;Болонья;1;0;03.04.21;Сассуоло;Рома;2;2;Интер;1;Лига Чемпионов;35;26;7;2;79;30;0;0;0;85;73;72;72;Рома;7;Лига конференций;35;17;7;11;63;53;72;69;64;58;56;45;43
2020-2021;36-й тур;Сампдория;Специя;2;2;Матч завершен 12 мая 2021;1хСтавка;2.56;3.68;2.71;2.10;1.82;Winline;2.56;3.43;2.69;2.15;1.70;Fonbet;2.55;3.45;2.70;2.15;1.70;Серия А 2020-2021;11.01.21;Специя;Сампдория;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08.05.21;Интер;Сампдория;5;1;02.05.21;Сампдория;Рома;2;0;24.04.21;Сассуоло;Сампдория;1;0;21.04.21;Кротоне;Сампдория;0;1;17.04.21;Сампдория;Верона;3;1;11.04.21;Сампдория;Наполи;0;2;03.04.21;Милан;Сампдория;1;1;08.05.21;Специя;Наполи;1;4;01.05.21;Верона;Специя;1;1;24.04.21;Дженоа;Специя;2;0;21.04.21;Специя;Интер;1;1;18.04.21;Болонья;Специя;4;1;10.04.21;Специя;Кротоне;3;2;03.04.21;Лацио;Специя;2;1;Сампдория;9;;35;13;6;16;46;52;64;58;56;45;43;40;40;Специя;17;;35;8;10;17;44;67;36;36;35;34;31;20;18
2020-2021;36-й тур;Кальяри;Фиорентина;0;0;Матч завершен 12 мая 2021;1хСтавка;2.35;3.27;3.33;2.17;1.77;Winline;2.34;3.14;3.24;2.03;1.78;Fonbet;2.30;3.20;3.30;2.05;1.77;Серия А 2020-2021;10.01.21;Фиорентина;Кальяри;1;0;Серия А 2019-2020;08.07.20;Фиорентина;Кальяри;0;0;Серия А 2019-2020;10.11.19;Кальяри;Фиорентина;5;2;Серия А 2018-2019;15.03.19;Кальяри;Фиорентина;2;1;Серия А 2018-2019;21.10.18;Фиорентина;Кальяри;1;1;09.05.21;Беневенто;Кальяри;1;3;02.05.21;Наполи;Кальяри;1;1;25.04.21;Кальяри;Рома;3;2;21.04.21;Удинезе;Кальяри;0;1;17.04.21;Кальяри;Парма;4;3;11.04.21;Интер;Кальяри;1;0;03.04.21;Кальяри;Верона;0;2;08.05.21;Фиорентина;Лацио;2;0;02.05.21;Болонья;Фиорентина;3;3;25.04.21;Фиорентина;Ювентус;1;1;20.04.21;Верона;Фиорентина;1;2;17.04.21;Сассуоло;Фиорентина;3;1;11.04.21;Фиорентина;Аталанта;2;3;03.04.21;Дженоа;Фиорентина;1;1;Кальяри;16;;35;9;8;18;43;58;38;36;35;35;34;31;20;Фиорентина;13;;35;9;11;15;47;57;43;40;40;38;36;35;35
2020-2021;36-й тур;Наполи;Удинезе;5;1;Матч завершен 11 мая 2021;1хСтавка;1.37;5.38;8.54;2.75;1.48;Winline;1.36;5.31;8.17;2.55;1.51;Fonbet;1.35;5.40;8.50;2.40;1.57;Серия А 2020-2021;10.01.21;Удинезе;Наполи;1;2;Серия А 2019-2020;19.07.20;Наполи;Удинезе;2;1;Серия А 2019-2020;07.12.19;Удинезе;Наполи;1;1;Серия А 2018-2019;17.03.19;Наполи;Удинезе;4;2;Серия А 2018-2019;20.10.18;Удинезе;Наполи;0;3;08.05.21;Специя;Наполи;1;4;02.05.21;Наполи;Кальяри;1;1;26.04.21;Торино;Наполи;0;2;22.04.21;Наполи;Лацио;5;2;18.04.21;Наполи;Интер;1;1;11.04.21;Сампдория;Наполи;0;2;07.04.21;Ювентус;Наполи;2;1;08.05.21;Удинезе;Болонья;1;1;02.05.21;Удинезе;Ювентус;1;2;25.04.21;Беневенто;Удинезе;2;4;21.04.21;Удинезе;Кальяри;0;1;17.04.21;Кротоне;Удинезе;1;2;10.04.21;Удинезе;Торино;0;1;03.04.21;Аталанта;Удинезе;3;2;Наполи;4;Лига Чемпионов;35;22;4;9;78;39;85;72;72;70;69;64;58;Удинезе;11;;35;10;10;15;40;47;56;45;43;40;0;38;36
2020-2021;35-й тур;Ювентус;Милан;0;3;Матч завершен 9 мая 2021;1хСтавка;1.77;4.23;4.38;2.50;1.56;Winline;1.79;4.06;4.34;2.35;1.61;Fonbet;1.77;3.80;4.50;2.25;1.65;Серия А 2020-2021;06.01.21;Милан;Ювентус;1;3;Серия А 2019-2020;07.07.20;Милан;Ювентус;4;2;Кубок Италии 2019-2020;12.06.20;Ювентус;Милан;0;0;Кубок Италии 2019-2020;13.02.20;Милан;Ювентус;1;1;Серия А 2019-2020;10.11.19;Ювентус;Милан;1;0;02.05.21;Удинезе;Ювентус;1;2;25.04.21;Фиорентина;Ювентус;1;1;21.04.21;Ювентус;Парма;3;1;18.04.21;Аталанта;Ювентус;1;0;11.04.21;Ювентус;Дженоа;3;1;07.04.21;Ювентус;Наполи;2;1;03.04.21;Торино;Ювентус;2;2;01.05.21;Милан;Беневенто;2;0;26.04.21;Лацио;Милан;3;0;21.04.21;Милан;Сассуоло;1;2;18.04.21;Милан;Дженоа;2;1;10.04.21;Парма;Милан;1;3;03.04.21;Милан;Сампдория;1;1;21.03.21;Фиорентина;Милан;2;3;Ювентус;4;Лига Чемпионов;34;20;9;5;67;31;85;72;70;69;69;64;58;Милан;5;Лига Европы;34;21;6;7;62;41;72;70;0;69;64;58;56
2020-2021;35-й тур;Рома;Кротоне;5;0;Матч завершен 9 мая 2021;1хСтавка;1.40;5.52;7.36;3.80;1.28;Winline;1.41;5.64;6.34;3.58;1.26;Fonbet;1.40;5.30;6.70 ;—;—;Серия А 2020-2021;06.01.21;Кротоне;Рома;1;3;Серия А 2017-2018;18.03.18;Кротоне;Рома;0;2;Серия А 2017-2018;25.10.17;Рома;Кротоне;1;0;Серия А 2016-2017;12.02.17;Кротоне;Рома;0;2;Серия А 2016-2017;21.09.16;Рома;Кротоне;4;0;02.05.21;Сампдория;Рома;2;0;25.04.21;Кальяри;Рома;3;2;22.04.21;Рома;Аталанта;1;1;18.04.21;Торино;Рома;3;1;11.04.21;Рома;Болонья;1;0;03.04.21;Сассуоло;Рома;2;2;21.03.21;Рома;Наполи;0;2;01.05.21;Кротоне;Интер;0;2;24.04.21;Парма;Кротоне;3;4;21.04.21;Кротоне;Сампдория;0;1;17.04.21;Кротоне;Удинезе;1;2;10.04.21;Специя;Кротоне;3;2;03.04.21;Наполи;Кротоне;4;3;20.03.21;Кротоне;Болонья;2;3;Рома;8;;34;16;7;11;58;53;69;64;56;55;45;43;40;Кротоне;20;Вылет в Серию B;34;5;3;26;42;85;34;31;20;18;0;0;0
2020-2021;35-й тур;Беневенто;Кальяри;1;3;Матч завершен 9 мая 2021;1хСтавка;2.95;3.39;2.52;1.91;1.99;Winline;2.79;3.27;2.56;1.97;1.83;Fonbet;2.85;3.25;2.55;1.95;1.85;Серия А 2020-2021;06.01.21;Кальяри;Беневенто;1;2;Серия А 2017-2018;18.03.18;Беневенто;Кальяри;1;2;Серия А 2017-2018;25.10.17;Кальяри;Беневенто;2;1;0;0;0;0;0;0;0;0;0;0;0;0;01.05.21;Милан;Беневенто;2;0;25.04.21;Беневенто;Удинезе;2;4;21.04.21;Дженоа;Беневенто;2;2;18.04.21;Лацио;Беневенто;5;3;12.04.21;Беневенто;Сассуоло;0;1;03.04.21;Беневенто;Парма;2;2;21.03.21;Ювентус;Беневенто;0;1;02.05.21;Наполи;Кальяри;1;1;25.04.21;Кальяри;Рома;3;2;21.04.21;Удинезе;Кальяри;0;1;17.04.21;Кальяри;Парма;4;3;11.04.21;Интер;Кальяри;1;0;03.04.21;Кальяри;Верона;0;2;20.03.21;Специя;Кальяри;2;1;Беневенто;18;Вылет в Серию B;34;7;10;17;37;68;34;34;32;31;20;18;0;Кальяри;17;;34;8;8;18;40;57;36;34;34;32;31;20;18
2020-2021;35-й тур;Верона;Торино;1;1;Матч завершен 9 мая 2021;1хСтавка;2.95;3.49;2.46;2.00;1.90;Winline;2.88;3.34;2.45;2.05;1.77;Fonbet;3.00;3.45;2.35;2.00;1.80;Серия А 2020-2021;06.01.21;Торино;Верона;1;1;Серия А 2019-2020;22.07.20;Торино;Верона;1;1;Серия А 2019-2020;15.12.19;Верона;Торино;3;3;Серия А 2017-2018;25.02.18;Верона;Торино;2;1;Серия А 2017-2018;01.10.17;Торино;Верона;2;2;01.05.21;Верона;Специя;1;1;25.04.21;Интер;Верона;1;0;20.04.21;Верона;Фиорентина;1;2;17.04.21;Сампдория;Верона;3;1;11.04.21;Верона;Лацио;0;1;03.04.21;Кальяри;Верона;0;2;21.03.21;Верона;Аталанта;0;2;03.05.21;Торино;Парма;1;0;26.04.21;Торино;Наполи;0;2;21.04.21;Болонья;Торино;1;1;18.04.21;Торино;Рома;3;1;10.04.21;Удинезе;Торино;0;1;03.04.21;Торино;Ювентус;2;2;21.03.21;Сампдория;Торино;1;0;Верона;10;;34;11;9;14;41;42;56;55;45;42;40;40;38;Торино;15;;33;7;13;13;47;56;40;38;36;34;0;32;31
