Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2020-2021;28-й тур;Ростов;Тамбов;2;0;Матч завершен 2 мая 2021;1хСтавка;1.07;16.30;28.00;4.38;1.21;Winline;1.06;13.00;26.00;4.06;1.20;Fonbet;1.05;14.00;30.00;—;—;Российская Премьер-лига 2020-2021;08.08.20;Тамбов;Ростов;0;1;Российская Премьер-лига 2019-2020;09.11.19;Ростов;Тамбов;1;2;Российская Премьер-лига 2019-2020;21.09.19;Тамбов;Ростов;2;1;0;0;0;0;0;0;0;0;0;0;0;0;25.04.21;Ростов;Арсенал Тула;1;0;17.04.21;Локомотив;Ростов;4;1;10.04.21;Ростов;Рубин;0;1;04.04.21;Ростов;Спартак;2;3;17.03.21;Ротор;Ростов;0;4;12.03.21;Химки;Ростов;1;0;06.03.21;Ростов;Сочи;0;0;24.04.21;Тамбов;Локомотив;2;5;18.04.21;АрсеналТула;Тамбов;4;0;10.04.21;Химки;Тамбов;1;0;04.04.21;Тамбов;ЦСКА;1;2;19.03.21;Сочи;Тамбов;5;0;14.03.21;Тамбов;Краснодар;0;4;07.03.21;ДинамоМосква;Тамбов;2;0;Ростов;9;;27;12;4;11;34;31;47;46;44;40;38;36;31;Тамбов;16;Вылет в ФНЛ;27;3;4;20;17;55;23;21;21;13;0;0;0
2020-2021;28-й тур;Химки;Урал;1;0;Матч завершен 2 мая 2021;1хСтавка;2.26;3.57;3.23;1.77;2.17;Winline;2.45;3.16;3.02;1.73;2.11;Fonbet;2.40;3.15;3.15;1.67;2.20;Российская Премьер-лига 2020-2021;12.09.20;Урал;Химки;3;1;Кубок России 2019-2020;19.07.20;Урал;Химки;1;3;ФНЛ 2012-2013;15.04.13;Химки;Урал;0;0;ФНЛ 2012-2013;17.09.12;Урал;Химки;1;0;ФНЛ 2011-2012;19.08.11;Урал;Химки;5;2;24.04.21;ДинамоМосква;Химки;0;1;17.04.21;Ахмат;Химки;3;1;10.04.21;Химки;Тамбов;1;0;05.04.21;Зенит;Химки;2;0;19.03.21;Рубин;Химки;1;3;12.03.21;Химки;Ростов;1;0;06.03.21;Ротор;Химки;0;0;24.04.21;Урал;Ахмат;1;1;18.04.21;Урал;Рубин;0;1;11.04.21;ДинамоМосква;Урал;2;2;04.04.21;Урал;Арсенал Тула;2;0;18.03.21;Спартак;Урал;5;1;13.03.21;Урал;Ротор;1;0;07.03.21;Урал;Уфа;0;0;Химки;8;;27;12;5;10;33;37;49;47;46;41;40;38;36;Урал;12;;27;6;13;8;25;34;40;38;36;31;23;21;21
2020-2021;28-й тур;Краснодар;Сочи;1;3;Матч завершен 1 мая 2021;1хСтавка;1.96;3.71;3.97;2.37;1.62;Winline;2.02;3.76;3.53;2.23;1.68;Fonbet;2.05;3.80;3.60;2.20;1.67;Кубок России 2020-2021;21.02.21;Краснодар;Сочи;1;2;Российская Премьер-лига 2020-2021;26.09.20;Сочи;Краснодар;1;1;Российская Премьер-лига 2019-2020;15.03.20;Сочи;Краснодар;2;0;Российская Премьер-лига 2019-2020;27.07.19;Краснодар;Сочи;3;0;0;0;0;0;0;0;25.04.21;Рубин;Краснодар;0;1;17.04.21;Краснодар;Зенит;2;2;11.04.21;АрсеналТула;Краснодар;1;0;03.04.21;Краснодар;Ахмат;0;5;18.03.21;Краснодар;Динамо Москва;2;3;14.03.21;Тамбов;Краснодар;0;4;07.03.21;Спартак;Краснодар;6;1;25.04.21;Уфа;Сочи;2;3;18.04.21;Сочи;ЦСКА;2;1;11.04.21;Сочи;Зенит;1;2;03.04.21;Рубин;Сочи;1;0;19.03.21;Сочи;Тамбов;5;0;14.03.21;Локомотив;Сочи;3;1;06.03.21;Ростов;Сочи;0;0;Краснодар;10;;27;11;5;11;47;38;46;41;40;38;36;31;23;Сочи;7;;27;13;7;7;44;31;49;47;46;46;41;40;38
2020-2021;28-й тур;ЦСКА;Уфа;1;1;Матч завершен 1 мая 2021;1хСтавка;1.63;3.92;6.17;1.83;2.09;Winline;1.68;3.76;5.44;1.79;2.06;Fonbet;1.67;3.80;5.30;1.80;2.00;Российская Премьер-лига 2020-2021;20.09.20;Уфа;ЦСКА;0;1;Российская Премьер-лига 2019-2020;15.03.20;ЦСКА;Уфа;0;0;Кубок России 2019-2020;30.10.19;ЦСКА;Уфа;1;0;Российская Премьер-лига 2019-2020;20.10.19;Уфа;ЦСКА;1;1;Российская Премьер-лига 2018-2019;31.03.19;ЦСКА;Уфа;2;2;25.04.21;Спартак;ЦСКА;1;0;18.04.21;Сочи;ЦСКА;2;1;12.04.21;ЦСКА;Ротор;2;0;04.04.21;Тамбов;ЦСКА;1;2;17.03.21;ЦСКА;Зенит;2;3;13.03.21;АрсеналТула;ЦСКА;2;1;06.03.21;ЦСКА;Ахмат;2;0;25.04.21;Уфа;Сочи;2;3;18.04.21;Спартак;Уфа;0;3;10.04.21;Уфа;Ахмат;3;0;03.04.21;ДинамоМосква;Уфа;4;0;18.03.21;Уфа;Локомотив;0;1;14.03.21;Уфа;Рубин;0;3;07.03.21;Урал;Уфа;0;0;ЦСКА;6;;27;14;4;9;45;28;50;49;46;46;46;41;40;Уфа;15;Вылет в ФНЛ;27;5;5;17;23;44;31;23;21;20;13;0;0
2020-2021;28-й тур;Рубин;Динамо Москва;2;0;Матч завершен 1 мая 2021 ;1хСтавка;2.93;3.68;2.39;1.75;2.20;Winline;3.04;3.25;2.39;1.64;2.26;Fonbet;2.80;3.40;2.55;1.75;2.08;Российская Премьер-лига 2020-2021;13.09.20;Динамо Москва;Рубин;0;1;Российская Премьер-лига 2019-2020;09.11.19;Рубин;Динамо Москва;0;1;Российская Премьер-лига 2019-2020;21.07.19;Динамо Москва;Рубин;0;1;Российская Премьер-лига 2018-2019;30.11.18;Рубин;Динамо Москва;1;1;Кубок России 2018-2019;25.10.18;Рубин;Динамо Москва;1;0;25.04.21;Рубин;Краснодар;0;1;18.04.21;Урал;Рубин;0;1;10.04.21;Ростов;Рубин;0;1;03.04.21;Рубин;Сочи;1;0;19.03.21;Рубин;Химки;1;3;14.03.21;Уфа;Рубин;0;3;08.03.21;Рубин;Зенит;2;1;24.04.21;ДинамоМосква;Химки;0;1;17.04.21;Ротор;Динамо Москва;0;3;11.04.21;ДинамоМосква;Урал;2;2;03.04.21;ДинамоМосква;Уфа;4;0;18.03.21;Краснодар;Динамо Москва;2;3;13.03.21;ДинамоМосква;Спартак;1;2;07.03.21;ДинамоМосква;Тамбов;2;0;Рубин;4;Лига конференций;27;14;4;9;35;30;58;52;50;46;46;46;46;Динамо Москва;7;;27;14;4;9;41;29;46;46;46;46;41;40;38
2020-2021;28-й тур;Ротор;Ахмат;1;0;Матч завершен 1 мая 2021;1хСтавка;3.43;3.46;2.22 ;1.83;2.09;Winline;3.30;3.29;2.23;1.72;2.12;Fonbet;3.35;3.15;2.35;1.62;2.30;Российская Премьер-лига 2020-2021;19.08.20;Ахмат;Ротор;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.04.21;Зенит;Ротор;6;0;17.04.21;Ротор;Динамо Москва;0;3;12.04.21;ЦСКА;Ротор;2;0;03.04.21;Ротор;Локомотив;0;2;17.03.21;Ротор;Ростов;0;4;13.03.21;Урал;Ротор;1;0;06.03.21;Ротор;Химки;0;0;24.04.21;Урал;Ахмат;1;1;17.04.21;Ахмат;Химки;3;1;10.04.21;Уфа;Ахмат;3;0;03.04.21;Краснодар;Ахмат;0;5;17.03.21;Ахмат;Арсенал Тула;2;0;13.03.21;Зенит;Ахмат;4;0;06.03.21;ЦСКА;Ахмат;2;0;Ротор;15;Вылет в ФНЛ;27;4;6;17;12;49;31;23;20;18;13;0;0;Ахмат;11;;27;10;6;11;31;34;41;40;38;36;31;23;20
2020-2021;27-й тур;Рубин;Краснодар;0;1;Матч завершен 25 апреля 2021 ;1хСтавка;2.49;3.42;2.98;2.00;1.90;Winline;2.48;3.50;2.80;2.09;1.76;Fonbet;2.50;3.40;2.80;2.08;1.75;Российская Премьер-лига 2020-2021;17.10.20;Краснодар;Рубин;3;1;Российская Премьер-лига 2019-2020;09.07.20;Рубин;Краснодар;1;0;Российская Премьер-лига 2019-2020;10.08.19;Краснодар;Рубин;1;0;Российская Премьер-лига 2018-2019;26.05.19;Краснодар;Рубин;1;0;Российская Премьер-лига 2018-2019;29.07.18;Рубин;Краснодар;2;1;18.04.21;Урал;Рубин;0;1;10.04.21;Ростов;Рубин;0;1;03.04.21;Рубин;Сочи;1;0;19.03.21;Рубин;Химки;1;3;14.03.21;Уфа;Рубин;0;3;08.03.21;Рубин;Зенит;2;1;28.02.21;Спартак;Рубин;0;2;17.04.21;Краснодар;Зенит;2;2;11.04.21;АрсеналТула;Краснодар;1;0;03.04.21;Краснодар;Ахмат;0;5;18.03.21;Краснодар;Динамо Москва;2;3;14.03.21;Тамбов;Краснодар;0;4;07.03.21;Спартак;Краснодар;6;1;28.02.21;Краснодар;Урал;2;2;Рубин;4;Лига конференций;26;14;4;8;35;29;58;52;50;46;46;46;46;Краснодар;11;;26;10;5;11;46;38;41;40;36;35;31;23;20
2020-2021;27-й тур;Спартак;ЦСКА;1;0; Матч завершен 25 апреля 2021;1хСтавка;2.38;3.60;3.00;2.26;1.72;Winline;2.42;3.55;2.94;2.26;1.69;Fonbet;2.50;3.55;2.90;2.20;1.67;Российская Премьер-лига 2020-2021;13.09.20;ЦСКА;Спартак;3;1;Российская Премьер-лига 2019-2020;30.06.20;ЦСКА;Спартак;2;0;Кубок России 2019-2020;04.03.20;Спартак;ЦСКА;2;2;Российская Премьер-лига 2019-2020;19.08.19;Спартак;ЦСКА;2;1;Кубок Париматч Премьер 2019;30.06.19;Спартак;ЦСКА;3;1;18.04.21;Спартак;Уфа;0;3;11.04.21;Локомотив;Спартак;2;0;04.04.21;Ростов;Спартак;2;3;18.03.21;Спартак;Урал;5;1;13.03.21;ДинамоМосква;Спартак;1;2;07.03.21;Спартак;Краснодар;6;1;28.02.21;Спартак;Рубин;0;2;18.04.21;Сочи;ЦСКА;2;1;12.04.21;ЦСКА;Ротор;2;0;04.04.21;Тамбов;ЦСКА;1;2;17.03.21;ЦСКА;Зенит;2;3;13.03.21;АрсеналТула;ЦСКА;2;1;06.03.21;ЦСКА;Ахмат;2;0;27.02.21;Локомотив;ЦСКА;2;0;Спартак;3;Лига Европы;26;14;5;7;49;33;0;58;52;47;46;46;46;ЦСКА;6;;26;14;4;8;45;27;47;46;46;46;46;41;37
2020-2021;27-й тур;Ростов;Арсенал Тула;1;0;Матч завершен 25 апреля 2021;1хСтавка;2.15;3.29;3.80;1.64;2.31;Winline;2.26;3.16;3.37;1.55;2.39;Fonbet;2.20;3.20;3.50;1.60;2.35;Российская Премьер-лига 2020-2021;27.09.20;Арсенал Тула;Ростов;2;3;Российская Премьер-лига 2019-2020;27.06.20;Ростов;Арсенал Тула;2;1;Российская Премьер-лига 2019-2020;28.07.19;Арсенал Тула;Ростов;2;3;Российская Премьер-лига 2018-2019;10.03.19;Ростов;Арсенал Тула;0;0;Российская Премьер-лига 2018-2019;24.08.18;Арсенал Тула;Ростов;0;1;17.04.21;Локомотив;Ростов;4;1;10.04.21;Ростов;Рубин;0;1;04.04.21;Ростов;Спартак;2;3;17.03.21;Ротор;Ростов;0;4;12.03.21;Химки;Ростов;1;0;06.03.21;Ростов;Сочи;0;0;27.02.21;Зенит;Ростов;2;2;18.04.21;АрсеналТула;Тамбов;4;0;11.04.21;АрсеналТула;Краснодар;1;0;04.04.21;Урал;Арсенал Тула;2;0;17.03.21;Ахмат;Арсенал Тула;2;0;13.03.21;АрсеналТула;ЦСКА;2;1;08.03.21;АрсеналТула;Локомотив;0;3;27.02.21;Сочи;Арсенал Тула;4;0;Ростов;9;;26;11;4;11;33;31;46;46;41;37;36;35;31;Арсенал Тула;13;;26;6;5;15;24;42;36;35;31;23;20;18;13
2020-2021;27-й тур;Уфа;Сочи;2;3;Матч завершен 25 апреля 2021;1хСтавка;3.44;3.10;2.40;1.56;2.49;Winline;3.00;3.01;2.57;1.51;2.48;Fonbet;3.00;3.05;2.55;1.50;2.60;Российская Премьер-лига 2020-2021;06.11.20;Сочи;Уфа;1;1;Российская Премьер-лига 2019-2020;24.11.19;Уфа;Сочи;1;1;Российская Премьер-лига 2019-2020;04.08.19;Сочи;Уфа;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.04.21;Спартак;Уфа;0;3;10.04.21;Уфа;Ахмат;3;0;03.04.21;ДинамоМосква;Уфа;4;0;18.03.21;Уфа;Локомотив;0;1;14.03.21;Уфа;Рубин;0;3;07.03.21;Урал;Уфа;0;0;27.02.21;Химки;Уфа;2;1;18.04.21;Сочи;ЦСКА;2;1;11.04.21;Сочи;Зенит;1;2;03.04.21;Рубин;Сочи;1;0;19.03.21;Сочи;Тамбов;5;0;14.03.21;Локомотив;Сочи;3;1;06.03.21;Ростов;Сочи;0;0;27.02.21;Сочи;Арсенал Тула;4;0;Уфа;14;;26;5;5;16;21;41;35;31;23;20;18;13;0;Сочи;7;;26;12;7;7;41;29;46;46;46;43;41;37;36
2020-2021;27-й тур;Динамо Москва;Химки;0;1;Матч завершен 24 апреля 2021 ;1хСтавка;1.44;4.80;8.10;2.03;1.88;Winline;1.38;4.90;7.88;2.09;1.74;Fonbet;1.45;4.30;7.70;2.08;1.75;Российская Премьер-лига 2020-2021;28.09.20;Химки;Динамо Москва;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.04.21;Ротор;Динамо Москва;0;3;11.04.21;ДинамоМосква;Урал;2;2;03.04.21;ДинамоМосква;Уфа;4;0;18.03.21;Краснодар;Динамо Москва;2;3;13.03.21;ДинамоМосква;Спартак;1;2;07.03.21;ДинамоМосква;Тамбов;2;0;28.02.21;Ахмат;Динамо Москва;1;2;17.04.21;Ахмат;Химки;3;1;10.04.21;Химки;Тамбов;1;0;05.04.21;Зенит;Химки;2;0;19.03.21;Рубин;Химки;1;3;12.03.21;Химки;Ростов;1;0;06.03.21;Ротор;Химки;0;0;27.02.21;Химки;Уфа;2;1;Динамо Москва;6;;26;14;4;8;41;28;47;46;46;46;43;38;37;Химки;8;;26;11;5;10;32;37;46;46;43;38;37;36;35
2020-2021;27-й тур;Тамбов;Локомотив;2;5;Матч завершен 24 апреля 2021 ;1хСтавка;29.00;12.00;1.10;3.40;1.30;Winline;26.00;11.00;1.08;3.33;1.28;Fonbet;27.00;11.50;1.08;—;—;Кубок России 2020-2021;21.02.21;Локомотив;Тамбов;3;0;Российская Премьер-лига 2020-2021;20.09.20;Локомотив;Тамбов;1;0;Российская Премьер-лига 2019-2020;22.11.19;Тамбов;Локомотив;2;3;Российская Премьер-лига 2019-2020;21.07.19;Локомотив;Тамбов;2;1;0;0;0;0;0;0;18.04.21;АрсеналТула;Тамбов;4;0;10.04.21;Химки;Тамбов;1;0;04.04.21;Тамбов;ЦСКА;1;2;19.03.21;Сочи;Тамбов;5;0;14.03.21;Тамбов;Краснодар;0;4;07.03.21;ДинамоМосква;Тамбов;2;0;26.02.21;Тамбов;Ротор;1;3;17.04.21;Локомотив;Ростов;4;1;11.04.21;Локомотив;Спартак;2;0;03.04.21;Ротор;Локомотив;0;2;18.03.21;Уфа;Локомотив;0;1;14.03.21;Локомотив;Сочи;3;1;08.03.21;АрсеналТула;Локомотив;0;3;27.02.21;Локомотив;ЦСКА;2;0;Тамбов;16;Вылет в ФНЛ;26;3;4;19;15;50;23;20;18;13;0;0;0;Локомотив;2;Лига Чемпионов;26;15;4;7;38;27;0;0;58;49;47;46;46
2020-2021;27-й тур;Зенит;Ротор;6;0;Матч завершен 24 апреля 2021;1хСтавка;1.11;10.70;25.00;3.24;1.36;Winline;1.07;11.00;32.00;3.48;1.27;Fonbet;1.07;12.00;28.00;—;—;Российская Премьер-лига 2020-2021;11.08.20;Ротор;Зенит;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.04.21;Краснодар;Зенит;2;2;11.04.21;Сочи;Зенит;1;2;05.04.21;Зенит;Химки;2;0;17.03.21;ЦСКА;Зенит;2;3;13.03.21;Зенит;Ахмат;4;0;08.03.21;Рубин;Зенит;2;1;27.02.21;Зенит;Ростов;2;2;17.04.21;Ротор;Динамо Москва;0;3;12.04.21;ЦСКА;Ротор;2;0;03.04.21;Ротор;Локомотив;0;2;17.03.21;Ротор;Ростов;0;4;13.03.21;Урал;Ротор;1;0;06.03.21;Ротор;Химки;0;0;26.02.21;Тамбов;Ротор;1;3;Зенит;1;Лига Чемпионов;26;16;7;3;59;24;0;0;0;55;49;47;46;Ротор;15;Вылет в ФНЛ;26;4;6;16;12;43;31;23;20;18;13;0;0
2020-2021;27-й тур;Урал;Ахмат;1;1;Матч завершен 24 апреля 2021;1хСтавка;2.72;3.21;2.85;1.57;2.47;Winline;2.74;3.08;2.74;1.54;2.40;Fonbet;2.75;3.10;2.75;1.60;2.35;Российская Премьер-лига 2020-2021;27.09.20;Ахмат;Урал;2;0;Российская Премьер-лига 2019-2020;08.11.19;Ахмат;Урал;0;0;Российская Премьер-лига 2019-2020;21.07.19;Урал;Ахмат;3;0;Российская Премьер-лига 2018-2019;11.03.19;Ахмат;Урал;1;1;Российская Премьер-лига 2018-2019;25.08.18;Урал;Ахмат;2;1;18.04.21;Урал;Рубин;0;1;11.04.21;ДинамоМосква;Урал;2;2;04.04.21;Урал;Арсенал Тула;2;0;18.03.21;Спартак;Урал;5;1;13.03.21;Урал;Ротор;1;0;07.03.21;Урал;Уфа;0;0;28.02.21;Краснодар;Урал;2;2;17.04.21;Ахмат;Химки;3;1;10.04.21;Уфа;Ахмат;3;0;03.04.21;Краснодар;Ахмат;0;5;17.03.21;Ахмат;Арсенал Тула;2;0;13.03.21;Зенит;Ахмат;4;0;06.03.21;ЦСКА;Ахмат;2;0;28.02.21;Ахмат;Динамо Москва;1;2;Урал;12;;26;6;12;8;24;33;37;35;35;30;23;20;18;Ахмат;10;;26;10;5;11;30;33;43;38;37;35;35;30;23
2020-2021;26-й тур;Спартак;Уфа;0;3;Матч завершен 18 апреля 2021;1хСтавка;1.46;4.32;8.48;1.97;1.93;Winline;1.53;4.22;6.50;1.86;1.98;Fonbet;1.45;4.30;7.70;1.90;1.90;Российская Премьер-лига 2020-2021;19.08.20;Уфа;Спартак;1;1;Российская Премьер-лига 2019-2020;27.06.20;Спартак;Уфа;0;0;Российская Премьер-лига 2019-2020;20.09.19;Уфа;Спартак;1;0;Российская Премьер-лига 2018-2019;12.05.19;Спартак;Уфа;1;0;Российская Премьер-лига 2018-2019;11.11.18;Уфа;Спартак;2;0;11.04.21;Локомотив;Спартак;2;0;04.04.21;Ростов;Спартак;2;3;18.03.21;Спартак;Урал;5;1;13.03.21;ДинамоМосква;Спартак;1;2;07.03.21;Спартак;Краснодар;6;1;28.02.21;Спартак;Рубин;0;2;16.12.20;Зенит;Спартак;3;1;10.04.21;Уфа;Ахмат;3;0;03.04.21;ДинамоМосква;Уфа;4;0;18.03.21;Уфа;Локомотив;0;1;14.03.21;Уфа;Рубин;0;3;07.03.21;Урал;Уфа;0;0;27.02.21;Химки;Уфа;2;1;17.12.20;Краснодар;Уфа;1;0;Спартак;3;Лига Европы;25;14;5;6;49;30;0;55;49;47;46;46;46;Уфа;15;Вылет в ФНЛ;25;4;5;16;18;41;30;23;18;17;13;0;0
