Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2019-2020;6-й тур;Ним;Тулуза;1;0;Матч завершен 21 сентября 2019;1хСтавка;2.11;3.60;3.60;2.26;1.67;Winline;2.14;3.40;3.41;2.11;1.72;Fonbet;2.15; 3.55;3.25;—;—;Лига 1 2018-2019;19.01.19;Ним;Тулуза;0;1;Лига 1 2018-2019;25.08.18;Тулуза;Ним;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.09.19;Дижон;Ним;0;0;31.08.19;Ним;Брест;3;0;25.08.19;Монако;Ним;2;2;17.08.19;Ним;Ницца;1;2;11.08.19;ПСЖ;Ним;3;0;0;0;0;0;0;0;0;0;0;0;15.09.19;Сент-Этьен;Тулуза;2;2;31.08.19;Тулуза;Амьен;2;0;25.08.19;ПСЖ;Тулуза;4;0;17.08.19;Тулуза;Дижон;1;0;10.08.19;Брест;Тулуза;1;1;0;0;0;0;0;0;0;0;0;0;Ним;15;;5;1;2;2;6;7;7;6;6;5;5;4;4;Тулуза;11;;5;2;2;1;6;7;8;8;8;8;7;6;6
2019-2020;6-й тур;Ницца;Дижон;2;1;Матч завершен 21 сентября 2019;1хСтавка;1.81;3.40;5.40;1.73;2.24;Winline;1.78;3.49;4.83;1.77;2.04;Fonbet;1.70;3.80;5.00;—;—;Лига 1 2018-2019;31.03.19;Дижон;Ницца;0;1;Лига 1 2018-2019;25.08.18;Ницца;Дижон;0;4;Лига 1 2017-2018;10.02.18;Дижон;Ницца;3;2;Лига 1 2017-2018;05.11.17;Ницца;Дижон;1;0;Лига 1 2016-2017;04.03.17;Дижон;Ницца;0;1;14.09.19;Монпелье;Ницца;2;1;01.09.19;Ренн;Ницца;1;2;28.08.19;Ницца;Марсель;1;2;17.08.19;Ним;Ницца;1;2;10.08.19;Ницца;Амьен;2;1;0;0;0;0;0;0;0;0;0;0;14.09.19;Дижон;Ним;0;0;31.08.19;Анже;Дижон;2;0;24.08.19;Дижон;Бордо;0;2;17.08.19;Тулуза;Дижон;1;0;10.08.19;Дижон;Сент-Этьен;1;2;0;0;0;0;0;0;0;0;0;0;Ницца;6;;5;3;0;2;8;7;0;0;9;9;9;8;8;Ницца;15;;5;1;2;2;6;7;7;6;6;5;5;4;4;Дижон;20;Вылет в Лигу-2;5;0;1;4;1;7;4;4;2;1;0;0;0
2019-2020;6-й тур;Марсель;Монпелье;1;1;Матч завершен 21 сентября 2019;1хСтавка;2.04;3.26;4.28;1.62;2.37;Winline;2.06;3.22;4.02;1.71;2.13;Fonbet;1.90;3.40;4.30;—;—;Лига 1 2018-2019;24.05.19;Марсель;Монпелье;1;0;Лига 1 2018-2019;04.11.18;Монпелье;Марсель;3;0;Лига 1 2017-2018;08.04.18;Марсель;Монпелье;0;0;Лига 1 2017-2018;03.12.17;Монпелье;Марсель;1;1;Лига 1 2016-2017;27.01.17;Марсель;Монпелье;5;1;15.09.19;Монако;Марсель;3;4;01.09.19;Марсель;Сент-Этьен;1;0;28.08.19;Ницца;Марсель;1;2;17.08.19;Нант;Марсель;0;0;10.08.19;Марсель;Реймс;0;2;0;0;0;0;0;0;0;0;0;0;14.09.19;Монпелье;Ницца;2;1;31.08.19;Нант;Монпелье;1;0;27.08.19;Монпелье;Лион;1;0;17.08.19;Бордо;Монпелье;1;1;10.08.19;Монпелье;Ренн;0;1;0;0;0;0;0;0;0;0;0;0;Марсель;3;Лига Чемпионов;5;3;1;1;7;6;0;12;10;10;10;0;0;Монпелье;12;;5;2;1;2;4;4;8;8;7;7;6;6;5
2019-2020;6-й тур;Страсбур;Нант;2;1;Матч завершен 20 сентября 2019;1хСтавка;2.22;3.10;3.86;1.54;2.55;Winline;2.35;3.02;3.35;1.49;2.52;Fonbet;2.38;2.95;3.40;—;—;Лига 1 2018-2019;24.05.19;Нант;Страсбур;0;1;Лига 1 2018-2019;01.09.18;Страсбур;Нант;2;3;Лига 1 2017-2018;19.05.18;Нант;Страсбур;1;0;Лига 1 2017-2018;24.09.17;Страсбур;Нант;1;2;Лига 1 2005-2006;08.04.06;Страсбур;Нант;0;1;14.09.19;ПСЖ;Страсбур;1;0;01.09.19;Страсбур;Монако;2;2;25.08.19;Страсбур;Ренн;0;2;18.08.19;Реймс;Страсбур;0;0;11.08.19;Страсбур;Мец;1;1;0;0;0;0;0;0;0;0;0;0;15.09.19;Нант;Реймс;1;0;31.08.19;Нант;Монпелье;1;0;24.08.19;Амьен;Нант;1;2;17.08.19;Нант;Марсель;0;0;11.08.19;Лилль;Нант;2;1;0;0;0;0;0;0;0;0;0;0;Страсбур;18;;5;0;3;2;3;6;5;4;4;3;2;1;0;Нант;3;Лига Чемпионов;5;3;1;1;5;3;0;12;10;10;10;0;0
2019-2020;5-й тур;Монако;Марсель;3;4;Матч завершен 15 сентября 2019;1хСтавка;2.10;3.68;3.60;2.05;1.86;Winline;2.02;3.67;3.66;2.05;1.83;0;0;0;0;0;0;Лига 1 2018-2019;13.01.19;Марсель;Монако;1;1;Лига 1 2018-2019;02.09.18;Монако;Марсель;2;3;Лига 1 2017-2018;28.01.18;Марсель;Монако;2;2;Лига 1 2017-2018;27.08.17;Монако;Марсель;6;1;Лига 1 2016-2017;15.01.17;Марсель;Монако;1;4;01.09.19;Страсбур;Монако;2;2;25.08.19;Монако;Ним;2;2;17.08.19;Мец;Монако;3;0;09.08.19;Монако;Лион;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.09.19;Марсель;Сент-Этьен;1;0;28.08.19;Ницца;Марсель;1;2;17.08.19;Нант;Марсель;0;0;10.08.19;Марсель;Реймс;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Монако;19;Вылет в Лигу-2;4;0;2;2;4;10;4;4;3;2;1;0;0;Марсель;12;;4;2;1;1;3;3;8;7;7;7;6;5;5
2019-2020;5-й тур;Сент-Этьен;Тулуза;2;2;Матч завершен 15 сентября 2019;1хСтавка;1.65;4.08;5.60;2.20;1.70;Winline;1.58;4.26;5.32;2.25;1.64;0;0;0;0;0;0;Лига 1 2018-2019;28.04.19;Сент-Этьен;Тулуза;2;0;Лига 1 2018-2019;25.09.18;Тулуза;Сент-Этьен;2;3;Лига 1 2017-2018;14.01.18;Сент-Этьен;Тулуза;2;0;Лига 1 2017-2018;29.10.17;Тулуза;Сент-Этьен;0;0;Лига 1 2016-2017;29.01.17;Тулуза;Сент-Этьен;0;3;01.09.19;Марсель;Сент-Этьен;1;0;28.08.19;Лилль;Сент-Этьен;3;0;18.08.19;Сент-Этьен;Брест;1;1;10.08.19;Дижон;Сент-Этьен;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.08.19;Тулуза;Амьен;2;0;25.08.19;ПСЖ;Тулуза;4;0;17.08.19;Тулуза;Дижон;1;0;10.08.19;Брест;Тулуза;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Сент-Этьен;16;;4;1;1;2;3;6;6;5;4;4;4;3;2;Тулуза;12;;4;2;1;1;4;5;7;7;7;7;6;5;4
2019-2020;5-й тур;Нант;Реймс;1;0;Матч завершен 15 сентября 2019;1хСтавка;2.20;3.17;3.84;1.53;2.57;Winline;2.18;3.06;3.62;1.50;2.49;0;0;0;0;0;0;Лига 1 2018-2019;17.03.19;Реймс;Нант;1;0;Лига 1 2018-2019;16.09.18;Нант;Реймс;0;0;Лига 1 2015-2016;09.04.16;Реймс;Нант;2;1;Лига 1 2015-2016;22.08.15;Нант;Реймс;1;0;Лига 1 2014-2015;07.03.15;Реймс;Нант;3;1;31.08.19;Нант;Монпелье;1;0;24.08.19;Амьен;Нант;1;2;17.08.19;Нант;Марсель;0;0;11.08.19;Лилль;Нант;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.09.19;Реймс;Лилль;2;0;24.08.19;Брест;Реймс;1;0;18.08.19;Реймс;Страсбур;0;0;10.08.19;Марсель;Реймс;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Нант;9;;4;2;1;1;4;3;8;8;7;7;7;7;7;Реймс;8;;4;2;1;1;4;1;9;8;8;7;7;7;7
2019-2020;5-й тур;Дижон;Ним;0;0;Матч завершен 14 сентября 2019;1хСтавка;2.88;3.38;2.57; 1.91;1.99;Winline;2.80;3.32;2.52;1.88;1.92;0;0;0;0;0;0;Лига 1 2018-2019;15.02.19;Ним;Дижон;2;0;Лига 1 2018-2019;03.11.18;Дижон;Ним;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.08.19;Анже;Дижон;2;0;24.08.19;Дижон;Бордо;0;2;17.08.19;Тулуза;Дижон;1;0;10.08.19;Дижон;Сент-Этьен;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.08.19;Ним;Брест;3;0;25.08.19;Монако;Ним;2;2;17.08.19;Ним;Ницца;1;2;11.08.19;ПСЖ;Ним;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Дижон;20;Вылет в Лигу-2;4;0;0;4;1;7;4;3;2;0;0;0;0;Ним;13;;4;1;1;2;6;7;7;5;5;4;4;4;4
2019-2020;5-й тур;Монпелье;Ницца;2;1;Матч завершен 14 сентября 2019;1хСтавка;1.94;3.46;4.40;1.66; 2.35;Winline;1.90;3.37;4.18;1.68;2.15;0;0;0;0;0;0;Лига 1 2018-2019;07.04.19;Ницца;Монпелье;1;0;Лига 1 2018-2019;22.09.18;Монпелье;Ницца;1;0;Лига 1 2017-2018;22.04.18;Ницца;Монпелье;1;0;Лига 1 2017-2018;15.10.17;Монпелье;Ницца;2;0;Лига 1 2016-2017;24.02.17;Ницца;Монпелье;2;1;31.08.19;Нант;Монпелье;1;0;27.08.19;Монпелье;Лион;1;0;17.08.19;Бордо;Монпелье;1;1;10.08.19;Монпелье;Ренн;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.09.19;Ренн;Ницца;1;2;28.08.19;Ницца;Марсель;1;2;17.08.19;Ним;Ницца;1;2;10.08.19;Ницца;Амьен;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Монпелье;14;;4;1;1;2;2;3;5;5;4;4;4;4;4;Ницца;3;Лига Чемпионов;4;3;0;1;7;5;0;0;9;9;9;9;8;Ницца;13;;4;1;1;2;6;7;7;5;5;4;4;4;4
2019-2020;5-й тур;Брест;Ренн;0;0;Матч завершен 14 сентября 2019;1хСтавка;3.18;3.28;2.43;1.73;2.24;Winline;3.12;3.16;2.36;1.71;2.09;0;0;0;0;0;0;Лига 1 2012-2013;27.04.13;Брест;Ренн;0;2;Лига 1 2012-2013;08.12.12;Ренн;Брест;2;2;Лига 1 2011-2012;21.04.12;Брест;Ренн;0;1;Лига 1 2011-2012;10.12.11;Ренн;Брест;1;1;Лига 1 2010-2011;09.04.11;Брест;Ренн;2;0;31.08.19;Ним;Брест;3;0;24.08.19;Брест;Реймс;1;0;18.08.19;Сент-Этьен;Брест;1;1;10.08.19;Брест;Тулуза;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.09.19;Ренн;Ницца;1;2;25.08.19;Страсбур;Ренн;0;2;18.08.19;Ренн;ПСЖ;2;1;10.08.19;Монпелье;Ренн;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Брест;12;;4;1;2;1;3;5;7;7;5;5;4;4;4;Ренн;2;Лига Чемпионов;4;3;0;1;6;3;0;0;0;9;9;9;9
2019-2020;5-й тур;Бордо;Мец;2;0;Матч завершен 14 сентября 2019;1хСтавка;1.89;3.36;4.86;1.45;2.86;Winline;2.02;3.06;4.19;1.44;2.70;0;0;0;0;0;0;Лига 1 2017-2018;19.05.18;Мец;Бордо;0;4;Лига 1 2017-2018;12.08.17;Бордо;Мец;2;0;Лига 1 2016-2017;08.04.17;Бордо;Мец;3;0;Лига 1 2016-2017;21.09.16;Мец;Бордо;0;3;Лига 1 2014-2015;25.04.15;Бордо;Мец;1;1;31.08.19;Лион;Бордо;1;1;24.08.19;Дижон;Бордо;0;2;17.08.19;Бордо;Монпелье;1;1;10.08.19;Анже;Бордо;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.08.19;Мец;ПСЖ;0;2;24.08.19;Анже;Мец;3;0;17.08.19;Мец;Монако;3;0;11.08.19;Страсбур;Мец;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Бордо;11;;4;1;2;1;5;5;7;7;7;5;5;4;4;Мец;15;;4;1;1;2;4;6;5;4;4;4;4;4;3
2019-2020;5-й тур;ПСЖ;Страсбур;1;0;Матч завершен 14 сентября 2019;1хСтавка;1.22;7.20;13.50;3.00;1.41;Winline;1.15;8.36;17.00;3.00;1.39;0;0;0;0;0;0;Лига 1 2018-2019;07.04.19;ПСЖ;Страсбур;2;2;Лига 1 2018-2019;05.12.18;Страсбур;ПСЖ;1;1;Лига 1 2017-2018;17.02.18;ПСЖ;Страсбур;5;2;Лига 1 2017-2018;02.12.17;Страсбур;ПСЖ;2;1;Лига 1 2007-2008;02.04.08;ПСЖ;Страсбур;1;0;30.08.19;Мец;ПСЖ;0;2;25.08.19;ПСЖ;Тулуза;4;0;18.08.19;Ренн;ПСЖ;2;1;11.08.19;ПСЖ;Ним;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.09.19;Страсбур;Монако;2;2;25.08.19;Страсбур;Ренн;0;2;18.08.19;Реймс;Страсбур;0;0;11.08.19;Страсбур;Мец;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ПСЖ;1;Лига Чемпионов;4;3;0;1;10;2;0;0;0;9;9;9;9;Страсбур;18;;4;0;3;1;3;5;4;4;4;3;2;0;0
2019-2020;5-й тур;Амьен;Лион;2;2;Матч завершен 13 сентября 2019;1хСтавка;4.26;3.56;1.94;2.05;1.86;Winline;4.00;3.56;1.91;1.94;1.89;0;0;0;0;0;0;Лига 1 2018-2019;27.01.19;Амьен;Лион;0;1;Лига 1 2018-2019;12.08.18;Лион;Амьен;2;0;Лига 1 2017-2018;14.04.18;Лион;Амьен;3;0;Лига 1 2017-2018;10.12.17;Амьен;Лион;1;2;0;0;0;0;0;0;31.08.19;Тулуза;Амьен;2;0;24.08.19;Амьен;Нант;1;2;17.08.19;Амьен;Лилль;1;0;10.08.19;Ницца;Амьен;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.08.19;Лион;Бордо;1;1;27.08.19;Монпелье;Лион;1;0;16.08.19;Лион;Анже;6;0;09.08.19;Монако;Лион;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Амьен;18;;4;1;0;3;3;6;4;4;3;3;2;0;0;Лион;6;;4;2;1;1;10;2;9;9;9;7;7;7;7
2019-2020;5-й тур;Лилль;Анже;2;1;Матч завершен 13 сентября 2019;1хСтавка;2.00;3.48;4.10;1.83;2.09;Winline;1.86;3.43;4.26;1.77;2.04;0;0;0;0;0;0;Лига 1 2018-2019;18.05.19;Лилль;Анже;5;0;Лига 1 2018-2019;01.09.18;Анже;Лилль;1;0;Лига 1 2017-2018;24.02.18;Лилль;Анже;1;2;Лига 1 2017-2018;27.08.17;Анже;Лилль;1;1;Лига 1 2016-2017;11.02.17;Лилль;Анже;1;2;01.09.19;Реймс;Лилль;2;0;28.08.19;Лилль;Сент-Этьен;3;0;17.08.19;Амьен;Лилль;1;0;11.08.19;Лилль;Нант;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.08.19;Анже;Дижон;2;0;24.08.19;Анже;Мец;3;0;16.08.19;Лион;Анже;6;0;10.08.19;Анже;Бордо;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Лилль;10;;4;2;0;2;5;4;7;7;7;6;5;5;4;Анже;4;Лига Европы;4;3;0;1;8;7;9;9;9;9;7;7;7
2019-2020;4-й тур;Марсель;Сент-Этьен;1;0;Матч завершен 1 сентября 2019;1хСтавка;1.77;3.80;4.90;1.91;1.99;Winline;1.85;3.65;4.32;1.91;1.91;0;0;0;0;0;0;Лига 1 2018-2019;03.03.19;Марсель;Сент-Этьен;2;0;Лига 1 2018-2019;16.01.19;Сент-Этьен;Марсель;2;1;Лига 1 2017-2018;09.02.18;Сент-Этьен;Марсель;2;2;Лига 1 2017-2018;10.12.17;Марсель;Сент-Этьен;3;0;Лига 1 2016-2017;16.04.17;Марсель;Сент-Этьен;4;0;28.08.19;Ницца;Марсель;1;2;17.08.19;Нант;Марсель;0;0;10.08.19;Марсель;Реймс;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.08.19;Лилль;Сент-Этьен;3;0;18.08.19;Сент-Этьен;Брест;1;1;10.08.19;Дижон;Сент-Этьен;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Марсель;13;;3;1;1;1;2;3;5;5;4;4;4;4;4;Сент-Этьен;16;;3;1;1;1;3;5;4;4;4;4;3;3;2
2019-2020;4-й тур;Страсбур;Монако;2;2;Матч завершен 1 сентября 2019;1хСтавка;2.70;3.26;2.81;1.80;2.12;Winline;2.47;3.26;2.99;1.76;2.09;0;0;0;0;0;0;Лига 1 2018-2019;19.01.19;Монако;Страсбур;1;5;Лига 1 2018-2019;20.10.18;Страсбур;Монако;2;1;Лига 1 2017-2018;09.03.18;Страсбур;Монако;1;3;Лига 1 2017-2018;16.09.17;Монако;Страсбур;3;0;Лига 1 2007-2008;05.04.08;Страсбур;Монако;0;2;25.08.19;Страсбур;Ренн;0;2;18.08.19;Реймс;Страсбур;0;0;11.08.19;Страсбур;Мец;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.08.19;Монако;Ним;2;2;17.08.19;Мец;Монако;3;0;09.08.19;Монако;Лион;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Страсбур;18;;3;0;2;1;1;3;4;4;3;2;1;0;0;Монако;19;Вылет в Лигу-2;3;0;1;2;2;8;4;3;2;1;0;0;0
2019-2020;4-й тур;Реймс;Лилль;2;0;Матч завершен 1 сентября 2019;1хСтавка;3.17;2.94;2.66;1.54;2.55;Winline;2.89;2.98;2.68;1.49;2.59;0;0;0;0;0;0;Лига 1 2018-2019;07.04.19;Реймс;Лилль;1;1;Лига 1 2018-2019;09.12.18;Лилль;Реймс;1;1;Лига 1 2015-2016;05.03.16;Лилль;Реймс;2;0;Лига 1 2015-2016;25.09.15;Реймс;Лилль;1;0;Лига 1 2014-2015;04.04.15;Лилль;Реймс;3;1;24.08.19;Брест;Реймс;1;0;18.08.19;Реймс;Страсбур;0;0;10.08.19;Марсель;Реймс;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.08.19;Лилль;Сент-Этьен;3;0;17.08.19;Амьен;Лилль;1;0;11.08.19;Лилль;Нант;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Реймс;11;;3;1;1;1;2;1;6;5;5;4;4;4;4;Лилль;7;;3;2;0;1;5;2;7;7;7;6;6;5;5
2019-2020;4-й тур;Ренн;Ницца;1;2;Матч завершен 1 сентября 2019;1хСтавка;1.81;3.50;5.15;1.73;2.24;Winline;1.76;3.56;4.90;1.72;2.11;0;0;0;0;0;0;Лига 1 2018-2019;14.04.19;Ренн;Ницца;0;0;Лига 1 2018-2019;14.09.18;Ницца;Ренн;2;1;Лига 1 2017-2018;08.04.18;Ницца;Ренн;1;1;Лига 1 2017-2018;17.09.17;Ренн;Ницца;0;1;Лига 1 2016-2017;12.02.17;Ренн;Ницца;2;2;25.08.19;Страсбур;Ренн;0;2;18.08.19;Ренн;ПСЖ;2;1;10.08.19;Монпелье;Ренн;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.08.19;Ницца;Марсель;1;2;17.08.19;Ним;Ницца;1;2;10.08.19;Ницца;Амьен;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ренн;2;Лига Чемпионов;3;3;0;0;5;1;0;0;9;9;9;7;7;Ницца;8;;3;2;0;1;5;4;7;7;6;6;5;5;4;Ницца;12;;4;1;1;2;6;7;5;5;4;4;4;4;4
2019-2020;4-й тур;Анже;Дижон;2;0;Матч завершен 31 августа 2019;1хСтавка;1.67;3.88;5.70;1.73;2.24;Winline;1.69;3.67;5.26;1.74;2.09;0;0;0;0;0;0;Лига 1 2018-2019;02.02.19;Анже;Дижон;1;0;Лига 1 2018-2019;15.09.18;Дижон;Анже;1;3;Лига 1 2017-2018;19.05.18;Дижон;Анже;2;1;Лига 1 2017-2018;20.12.17;Анже;Дижон;2;1;Лига 1 2016-2017;22.04.17;Дижон;Анже;3;2;24.08.19;Анже;Мец;3;0;16.08.19;Лион;Анже;6;0;10.08.19;Анже;Бордо;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.08.19;Дижон;Бордо;0;2;17.08.19;Тулуза;Дижон;1;0;10.08.19;Дижон;Сент-Этьен;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Анже;6;;3;2;0;1;6;7;7;6;6;6;5;5;4;Дижон;20;Вылет в Лигу-2;3;0;0;3;1;5;2;1;1;0;0;0;0
2019-2020;4-й тур;Тулуза;Амьен;2;0;Матч завершен 31 августа 2019;1хСтавка;2.35;3.07;3.58;1.73;2.24;Winline;2.28;3.20;3.29;1.70;2.15;0;0;0;0;0;0;Лига 1 2018-2019;11.05.19;Амьен;Тулуза;0;0;Лига 1 2018-2019;10.11.18;Тулуза;Амьен;0;1;Лига 1 2017-2018;17.02.18;Амьен;Тулуза;0;0;Лига 1 2017-2018;14.10.17;Тулуза;Амьен;1;0;0;0;0;0;0;0;25.08.19;ПСЖ;Тулуза;4;0;17.08.19;Тулуза;Дижон;1;0;10.08.19;Брест;Тулуза;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.08.19;Амьен;Нант;1;2;17.08.19;Амьен;Лилль;1;0;10.08.19;Ницца;Амьен;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Тулуза;15;;3;1;1;1;2;5;4;4;4;4;3;2;1;Амьен;16;;3;1;0;2;3;4;4;4;4;3;2;1;1
2019-2020;4-й тур;Нант;Монпелье;1;0;Матч завершен 31 августа 2019;1хСтавка;2.53;3.14;3.14;1.53;2.57;Winline;2.54;3.04;3.01;1.57;2.40;0;0;0;0;0;0;Лига 1 2018-2019;18.05.19;Монпелье;Нант;1;1;Лига 1 2018-2019;08.01.19;Нант;Монпелье;2;0;Лига 1 2017-2018;06.05.18;Нант;Монпелье;0;2;Лига 1 2017-2018;09.09.17;Монпелье;Нант;0;1;Лига 1 2016-2017;11.03.17;Монпелье;Нант;2;3;24.08.19;Амьен;Нант;1;2;17.08.19;Нант;Марсель;0;0;11.08.19;Лилль;Нант;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.08.19;Монпелье;Лион;1;0;17.08.19;Бордо;Монпелье;1;1;10.08.19;Монпелье;Ренн;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Нант;10;;3;1;1;1;3;3;5;5;4;4;4;4;4;Монпелье;11;;3;1;1;1;2;2;5;4;4;4;4;4;4
2019-2020;4-й тур;Ним;Брест;3;0;Матч завершен 31 августа 2019;1хСтавка;2.14; 3.30;3.82;1.80;2.12;Winline;1.99;3.28;4.03;1.82;1.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.08.19;Монако;Ним;2;2;17.08.19;Ним;Ницца;1;2;11.08.19;ПСЖ;Ним;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.08.19;Брест;Реймс;1;0;18.08.19;Сент-Этьен;Брест;1;1;10.08.19;Брест;Тулуза;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ним;18;;3;0;1;2;3;7;4;3;2;1;1;0;0;Брест;7;;3;1;2;0;3;2;6;6;6;5;5;4;4
2019-2020;4-й тур;Лион;Бордо;1;1;Матч завершен 31 августа 2019;1хСтавка;1.54;4.30;6.65;2.00;1.90;Winline;1.57;4.02;6.36;2.03;1.81;0;0;0;0;0;0;Лига 1 2018-2019;26.04.19;Бордо;Лион;2;3;Лига 1 2018-2019;03.11.18;Лион;Бордо;1;1;Лига 1 2017-2018;28.01.18;Бордо;Лион;3;1;Лига 1 2017-2018;19.08.17;Лион;Бордо;3;3;Лига 1 2016-2017;03.03.17;Бордо;Лион;1;1;27.08.19;Монпелье;Лион;1;0;16.08.19;Лион;Анже;6;0;09.08.19;Монако;Лион;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.08.19;Дижон;Бордо;0;2;17.08.19;Бордо;Монпелье;1;1;10.08.19;Анже;Бордо;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Лион;3;Лига Чемпионов;3;2;0;1;9;1;0;9;9;6;6;6;6;Бордо;9;;3;1;1;1;4;4;6;5;4;4;4;4;4
